ID,이름(영),슬롯,DEF,카드슬롯,필요레벨,무게,구매가,판매가,정련,사용직업,효과(요약)
5452,RWC 2008 Dragon Helm Silver,상단헤드기어,5,1,1,250,20,0,×,전직업,"ASPD+7%, 전스탯+2"
5453,RWC 2008 Dragon Helm Copper,상단헤드기어,0,1,1,250,20,0,×,전직업,"ASPD+5%, 전스탯+2"
5457,Moon Rabbit Hat,상단헤드기어,2,1,1,30,20,0,○,전직업,AGI+3
5481,Hermode Cap,상단헤드기어,1,1,1,100,20,0,○,전직업,ASPD+10%
5519,Peacock Feather,상단헤드기어,4,1,1,80,20,0,○,전직업,INT+2
5527,Lunatic Hat,상단헤드기어,2,0,1,30,20,0,○,전직업,"LUK+5, MDEF+2"
5544,Time Keeper Hat,상단헤드기어,6,0,1,0,30000,0,○,전직업,"INT+2, MaxSP+50"
5567,Bright Fury,상단헤드기어,1,1,1,30,20,0,○,전직업,"STR+1, ASPD+2%"
5572,Savage Babe Hat,상단헤드기어,1,1,1,10,20,0,○,전직업,VIT+2
5584,Majestic Evil Horns,상단헤드기어,1,0,1,40,0,0,○,전직업,"bonus2 bSubRace,RC_Demon,3;
bonus2 bHPDrainRate,3,15;
bonus2 bSPDrainRate,1,7;
"
5586,Mosquito Coil,상단헤드기어,1,1,1,10,20,0,○,전직업,
5587,Mosquito Coil,상단헤드기어,1,0,1,10,0,0,○,전직업,
5600,Brazil Twin Ribbon,상단헤드기어,1,0,1,10,20,0,○,전직업,"MDEF+1, 전스탯+3"
5603,RTC First Place,상단헤드기어,8,1,1,25,0,0,○,전직업,"bonus bAllStats, 3;
"
5604,RTC Second Place,상단헤드기어,6,1,1,25,0,0,○,전직업,"bonus bAllStats, 2;
"
5605,RTC Third Place,상단헤드기어,4,1,1,25,0,0,○,전직업,"bonus bAllStats, 1;
"
5658,Imp Hat,상단헤드기어,1,0,1,40,20,0,○,전직업,"bonus3 bAutoSpell,""SA_FLAMELAUNCHER"",1,5;
"
5659,Sleeper Hat,상단헤드기어,1,0,1,40,20,0,○,전직업,"bonus3 bAutoSpell,""SA_SEISMICWEAPON"",1,5;
"
5660,Gryphon Hat,상단헤드기어,1,0,1,40,20,0,○,전직업,"bonus3 bAutoSpell,""SA_LIGHTNINGLOADER"",1,5;
"
5665,Shaman Hat,상단헤드기어,1,1,1,40,20,0,○,전직업,"bonus2 bSubEle,Ele_Neutral,3;
bonus2 bSubEle,Ele_Water,3;
bonus2 bSubEle,Ele_Ear"
5666,Golden Crown,상단헤드기어,8,1,1,50,20,0,○,전직업,"INT+1, DEX+1, LUK+1"
5668,Weird Pumpkin Hat,상단헤드기어,5,0,1,0,20,0,○,전직업,MDEF+5
5682,Triangle Rune Cap,상단헤드기어,5,1,1,30,20,0,○,전직업,MATK+10
5683,Baphomet Horns,상단헤드기어,5,0,1,10,20,0,○,전직업,
5684,Ornate Crown,상단헤드기어,5,0,1,10,20,0,○,전직업,
5685,Army Cap,상단헤드기어,5,0,1,10,20,0,○,전직업,
5686,Nice Hat Feather,상단헤드기어,5,0,1,10,20,0,○,전직업,
5687,Orc Helm,상단헤드기어,5,0,1,10,20,0,○,전직업,
5691,Sailor's Bandana,상단헤드기어,1,0,1,1,20,0,○,전직업,DEX+1
5692,Sea Cat Hat,상단헤드기어,1,0,1,1,20,0,○,전직업,DEX+1
5738,Snowman Hat,상단헤드기어,4,1,1,30,20,0,○,전직업,"STR+1, INT+1, MDEF+3"
5770,Splash Hat,상단헤드기어,3,1,1,10,20,0,○,전직업,"autobonus ""{ sc_start SC_WINDWEAPON, 180000, 1; }"", 3, 180000, BF_WEAPON, ""{ spe"
5771,Family Hat,상단헤드기어,3,1,1,10,20,0,○,전직업,"DEX+1, MDEF+1"
5792,Fish Pin,상단헤드기어,3,0,1,10,20,0,○,전직업,
5827,Book File Hat,상단헤드기어,1,0,1,10,20,0,○,전직업,
5856,Passion FB Hat,상단헤드기어,2,1,1,60,20,0,○,전직업,"STR+2, DEX+2"
5857,Cool FB Hat,상단헤드기어,2,1,1,60,20,0,○,전직업,"VIT+2, INT+2"
5858,Victory FB Hat,상단헤드기어,2,1,1,60,20,0,○,전직업,"INT+2, DEX+2"
5859,Glory FB Hat,상단헤드기어,2,1,1,60,20,0,○,전직업,전스탯+1
5037,Nut Shell,상단헤드기어,4,0,5,15,20,0,×,전직업,
5036,Cross Hat,상단헤드기어,1,0,10,25,20,0,○,All,
5139,Hibiscus,상단헤드기어,0,0,10,20,20,0,×,전직업,"INT+1, DEX+1, MDEF+5"
5140,Charming Ribbon,상단헤드기어,1,1,10,40,20,0,○,전직업,"bonus2 bSubRace,RC_Undead,5;
bonus2 bSubRace,RC_Demon,5;
"
5183,Bird Nest Hat,상단헤드기어,2,0,10,50,20,0,○,전직업,"AGI+1, DEX+1"
5185,Laurel Wreath,상단헤드기어,1,1,10,10,20,0,○,전직업,LUK+3
5210,Flapping Angel Wing,상단헤드기어,1,0,10,30,20,0,○,전직업,"AGI+1, INT+1, ASPD+3%"
5225,Parade Hat,상단헤드기어,2,1,10,20,20,0,○,전직업,"STR+2, MDEF+2"
5269,Flapping Angel Wing,상단헤드기어,1,0,10,30,20,0,○,전직업,"AGI+1, INT+1, ASPD+3%"
5283,Chick Hat,상단헤드기어,1,0,10,10,20,0,×,전직업,"LUK+2, MaxHP+50, MaxSP+50"
5319,Hello Mother Hat,상단헤드기어,2,0,10,20,20,0,○,All,LUK+3
5324,Little Angel Doll,상단헤드기어,2,0,10,30,20,0,○,전직업,DEX+3
5336,Guildsman Recruiter Hat,상단헤드기어,2,0,10,0,0,0,○,전직업,
5337,Party Recruiter Hat,상단헤드기어,2,0,10,0,0,0,○,전직업,
5338,Bf Recruiter Hat,상단헤드기어,2,0,10,0,0,0,○,전직업,
5339,Friend Recruiter Hat,상단헤드기어,2,0,10,0,0,0,○,전직업,
5346,Gf Recruiter Hat,상단헤드기어,2,0,10,0,0,0,○,전직업,
5501,Pirate's Pride,상단헤드기어,6,0,10,10,0,0,×,전직업,"bonus2 bAddRace2,RC2_Ninja,5;
bonus2 bSubRace2,RC2_Ninja,5;
"
5654,Holy Marching Hat,상단헤드기어,2,1,10,20,20,0,○,전직업,STR+2
5741,Eternal Egg Shell,상단헤드기어,1,0,10,0,20,0,○,전직업,
5742,Rudolph Santa Hat,상단헤드기어,5,0,10,40,20,0,○,전직업,LUK+1
18539,Skull Cap,상단헤드기어,5,1,10,20,40,0,○,전직업,"bonus bMatkRate,2;
if (getrefine() >= 5) {
   bonus bMatkRate,3;
}
if (getrefine"
5583,Eden Team Hat,상단헤드기어,1,0,12,0,0,0,○,전직업,
5042,Bao Bao,상단헤드기어,0,0,14,15,20,0,○,All,
5416,Beer Hat,상단헤드기어,2,0,18,60,20,0,○,All,"bonus bFlee2,5;
skill ""SM_RECOVERY"",3;
skill ""MG_SRECOVERY"",3;
"
5039,Rainbow Eggshell,상단헤드기어,4,0,19,40,20,0,×,전직업,
5029,Spore Hat,상단헤드기어,3,0,20,90,20,0,○,All,
5211,Dress Hat,상단헤드기어,2,1,20,20,0,0,○,전직업,"STR+1, INT+1, MDEF+7"
5252,Drooping Ninetail,상단헤드기어,1,0,20,30,20,0,○,전직업,"AGI+1, DEX+1"
5253,Lif Doll Hat,상단헤드기어,1,1,20,20,20,0,○,전직업,INT+1
5254,Deviling Hat,상단헤드기어,1,1,20,50,20,0,○,전직업,"STR+1, CRIT+3"
5255,Triple Poring Hat,상단헤드기어,3,0,20,60,20,0,×,전직업,LUK+3
5256,Valkyrie Feather Band,상단헤드기어,1,1,20,10,20,0,○,전직업,INT+1
5257,Soul Ring,상단헤드기어,2,0,20,30,20,0,○,All,MDEF+2
5277,Yellow Bandana,상단헤드기어,1,0,20,10,20,0,○,All,"VIT+2, LUK+2"
5278,Yellow Ribbon,상단헤드기어,1,0,20,10,20,0,○,All,"VIT+2, LUK+2"
5384,Twin Pompom By JB,상단헤드기어,1,1,20,20,20,0,○,전직업,LUK+3
5385,Yoyo Hat,상단헤드기어,1,0,20,30,20,0,○,전직업,"skill ""TF_HIDING"", 1;
"
5450,Solar Hat,상단헤드기어,0,0,20,100,20,0,○,All,
5540,Freyja SCirclet7,상단헤드기어,8,0,20,70,20,0,×,전직업,"STR+1, INT+1, DEX+1"
5541,Freyja SCirclet30,상단헤드기어,8,0,20,70,20,0,×,전직업,"STR+1, INT+1, DEX+1"
5542,Freyja SCirclet60,상단헤드기어,8,0,20,70,20,0,×,전직업,"STR+1, INT+1, DEX+1"
5543,Freyja SCirclet90,상단헤드기어,8,0,20,70,20,0,×,전직업,"STR+1, INT+1, DEX+1"
5554,Octopus Hat,상단헤드기어,3,0,20,20,20,0,○,전직업,"bonus3 bAutoSpell,""SM_PROVOKE"",5,10;
bonus bUnbreakableHelm;
"
5557,Wild Rose Hat,상단헤드기어,6,1,20,50,20,0,○,All,AGI+3
18656,Witch's Pumpkin Hat,상단헤드기어,10,0,20,30,20,0,○,전직업,"STR+2, INT+2, MDEF+10"
5105,2nd Anniversary Hat,상단헤드기어,1,0,24,100,20,0,○,전직업,"DEX+1, MaxSP+80"
5322,Kerchief,상단헤드기어,2,0,24,10,20,0,○,전직업,"MDEF+2, FLEE+5"
2285,Apple of Archer,상단헤드기어,0,0,30,20,20,0,○,All,DEX+3
5050,Wonder Nutshell,상단헤드기어,5,0,30,30,20,0,×,전직업,
5103,Sunflower Hairpin,상단헤드기어,1,0,30,60,20,0,×,All,"AGI+2, CRIT+5"
5137,Alice Doll,상단헤드기어,0,1,30,50,20,0,×,All,STR+1
5138,Magic Eyes,상단헤드기어,1,0,30,30,20,0,○,"Mage, 세이지, SoulLinker, 위저드",MDEF+5
5141,Marionette Doll,상단헤드기어,0,1,30,40,20,0,○,All,STR+1
5182,Puppy Hat,상단헤드기어,2,0,30,50,20,0,×,전직업,AGI+1
5184,Captain's Hat,상단헤드기어,4,0,30,50,20,0,○,All,"bonus2 bSubEle,Ele_Water,5;
"
5186,Geographer Band,상단헤드기어,1,0,30,50,20,0,×,전직업,INT+1
5187,Twin Ribbon,상단헤드기어,0,1,30,20,20,0,○,전직업,"MDEF+3, MaxSP+30"
5212,Satellite Hairband,상단헤드기어,3,1,30,100,0,0,○,전직업,"MaxHP+50, MaxSP+10"
5284,Water Lily Crown,상단헤드기어,0,1,30,20,20,0,×,전직업,"AGI+1, DEX+1"
5285,Vane Hairpin,상단헤드기어,3,1,30,30,20,0,×,전직업,AGI+2
5287,Vacation Hat,상단헤드기어,1,1,30,20,20,0,×,전직업,VIT+1
5289,Vanilmirth Hat,상단헤드기어,0,0,30,10,20,0,×,전직업,MDEF+5
5291,Kettle Hat,상단헤드기어,4,0,30,60,20,0,○,전직업,"bonus4 bAutoSpell,""SA_DELUGE"",2,10,0;
bonus3 bAutoSpell,""WZ_WATERBALL"",3,10;
"
5302,Flower Lily,상단헤드기어,1,0,30,10,0,0,○,전직업,
5387,Neko Mimi Kafra,상단헤드기어,1,1,30,20,20,0,○,전직업,MDEF+5
5388,Snake Head Hat,상단헤드기어,1,1,30,20,20,0,○,전직업,"skill ""TF_DOUBLE"",5;
"
5431,Chicken Hat,상단헤드기어,0,1,30,100,20,0,○,전직업,ASPD+5%
5477,Brazilian Flag Hat,상단헤드기어,1,1,30,10,20,0,○,전직업,"skill ""SM_BASH"", 1;
"
5479,Shaman's Hair Decoration,상단헤드기어,1,0,30,30,20,0,○,전직업,"MDEF+3, MaxHP+50"
5480,Bijofnil Wings,상단헤드기어,3,0,30,100,20,0,○,전직업,전스탯+2
5497,King Tiger Doll Hat,상단헤드기어,3,1,30,40,20,0,○,All,STR+2
5500,Icecream Hat,상단헤드기어,6,0,30,30,0,0,○,전직업,MDEF+3
5528,Frog King Hat,상단헤드기어,4,1,30,50,20,0,×,All,AGI+1
5530,Raven Cap,상단헤드기어,6,1,30,10,20,0,○,전직업,
5558,Luxury Hat,상단헤드기어,6,1,30,10,20,0,○,전직업,"bonus3 bAddMonsterDropItem,510,RC_Plant,500;
"
5575,Rice Ball Hat,상단헤드기어,6,1,30,10,20,0,×,전직업,
5824,Fools Day Hat,상단헤드기어,6,1,30,30,20,0,○,전직업,
5126,Morpheus's Hood,상단헤드기어,1,0,33,20,30000,0,○,All,INT+2
5021,Grief for Greed,상단헤드기어,4,0,38,120,20,0,○,"알케미스트, 블랙스미스, 상인","INT+1, DEX+1"
5035,Poring Hat,상단헤드기어,2,0,38,70,20,0,○,All,
5334,Flapping Angeling,상단헤드기어,0,0,38,70,0,0,×,전직업,"LUK+2, MDEF+2"
5352,Poporing Cap,상단헤드기어,2,0,38,70,20,0,○,All,
2246,Golden Gear,상단헤드기어,5,0,40,90,20,0,○,All,"bonus bUnbreakableHelm;
"
5030,Panda Hat,상단헤드기어,3,0,40,80,20,0,○,All,
5112,Super Novice Hat,상단헤드기어,4,0,40,40,8500,0,○,"노비스, 슈퍼노비스",전스탯+1
5119,Super Novice Hat,상단헤드기어,4,1,40,40,8500,0,○,"노비스, 슈퍼노비스",전스탯+1
5159,Golden Gear,상단헤드기어,5,1,40,90,20,0,○,All,"bonus bUnbreakableHelm;
"
5208,Rideword Hat,상단헤드기어,2,1,40,30,20,0,○,All,"bonus2 bHPDrainRate,50,8;
bonus2 bSPDrainRate,10,4;
bonus2 bHPLossRate,10,5000;
"
5415,Poring Cake Hat,상단헤드기어,5,0,40,100,20,0,○,전직업,"MDEF+5, FLEE+5, ASPD+5%, CRIT+5"
5435,Red Minstrel Hat,상단헤드기어,1,1,40,10,20,0,○,전직업,"INT+1, MDEF+3, MaxSP+80"
2234,Tiara,상단헤드기어,4,0,45,40,20,0,○,All,INT+2
2235,Crown,상단헤드기어,4,0,45,40,20,0,○,All,INT+2
5044,Evil Wing Ears,상단헤드기어,2,0,45,35,20,0,○,전직업,VIT+1
5057,Black Cat Ears,상단헤드기어,2,0,45,20,16000,0,○,전직업,
5080,Crown of Ancient Queen,상단헤드기어,4,0,45,40,20,0,○,전직업,
5083,Red Ribbon,상단헤드기어,1,0,45,20,20,0,○,전직업,MDEF+10
5164,Tiara,상단헤드기어,4,1,45,40,20,0,○,All,INT+1
5165,Crown,상단헤드기어,4,1,45,40,20,0,○,All,INT+1
5300,Bullock Helm,상단헤드기어,2,0,45,80,20,0,○,All,MaxHP+100
5360,Hyuke's Black Cat Ears,상단헤드기어,2,0,45,20,20,0,○,전직업,"FLEE+10, CRIT+3"
5404,Blue Ribbon,상단헤드기어,1,1,45,10,10,0,○,전직업,"bonus4 bAutoSpellWhenHit,""AC_CONCENTRATION"",2,7,0;
"
5537,Kwati Hat,상단헤드기어,2,1,45,70,20,0,×,전직업,AGI+3
2258,Spiky Band,상단헤드기어,6,0,50,100,20,0,○,"복사, 알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 몽크, 프리스트, 로그, StarGladiator, 소드맨, Taekwon, 도둑",
5026,Chef Hat,상단헤드기어,1,0,50,30,20,0,○,All,DEX+1
5033,Raccoon Hat,상단헤드기어,3,0,50,90,20,0,○,All,
5045,Magician Hat,상단헤드기어,3,0,50,50,20,0,○,"복사, Mage, 몽크, 프리스트, 세이지, SoulLinker, 위저드","AGI+1, DEX+1, MaxSP+50"
5059,Teddybear Hat,상단헤드기어,3,0,50,80,20,0,○,전직업,
5062,Straw Hat,상단헤드기어,3,0,50,20,20,0,○,전직업,AGI+1
5065,Blue Fish,상단헤드기어,2,0,50,50,20,0,○,전직업,"bonus2 bAddRace,RC_Fish,10;
"
5078,Sea-Otter Hat,상단헤드기어,3,0,50,80,20,0,○,전직업,VIT+1
5125,Angel's Kiss,상단헤드기어,3,1,50,30,10000,0,○,"노비스, 슈퍼노비스","bonus bSPrecovRate,5;
"
5129,Bird Nest,상단헤드기어,1,0,50,40,20,0,×,전직업,AGI+2
5161,Spiky Band,상단헤드기어,6,1,50,100,20,0,○,"복사, 알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 몽크, 프리스트, 로그, StarGladiator, 소드맨, Taekwon, 도둑",
5188,Wandering Minstrel Hat,상단헤드기어,2,0,50,50,20,0,○,전직업,"INT+1, DEX+1"
5222,Evolved Blue Fish,상단헤드기어,2,0,50,50,20,0,○,전직업,"AGI+1, DEX+1"
5292,Dragon Skull,상단헤드기어,5,0,50,80,20,0,○,전직업,"bonus2 bSubRace,RC_Dragon,5;
"
5316,Umbrella Hat,상단헤드기어,2,0,50,10,20,0,○,전직업,"bonus2 bSubEle,Ele_Water,3;
"
5317,Fisherman's Hat,상단헤드기어,2,0,50,10,20,0,○,전직업,"bonus3 bAutoSpell,""WZ_WATERBALL"",3,50;
"
5333,Radio Antenna,상단헤드기어,2,0,50,150,0,0,○,전직업,"MDEF+5, FLEE+5, CRIT+5"
5379,Tam,상단헤드기어,3,1,50,80,0,0,○,전직업,MDEF+2
5383,Hunter's Cap,상단헤드기어,3,1,50,25,20,0,○,All,LUK+1
5395,Striped Hat,상단헤드기어,2,1,50,50,20,0,○,전직업,"LUK+3, MaxHP+100"
5496,Dice Hat,상단헤드기어,3,0,50,30,20,0,×,전직업,LUK+4
5518,Gigantic Majestic Goat,상단헤드기어,5,0,50,80,20,0,○,전직업,"bonus2 bSubRace,RC_DemiHuman,12;
bonus2 bSubRace,RC_Player_Human,12;
bonus bBase"
5690,Red Wing Hat,상단헤드기어,2,1,50,60,20,0,○,전직업,"if (getrefine()>6) {
   bonus2 bAddClass,Class_All,2;
   bonus bMatkRate,2;
}
if"
5807,October Fest Cap,상단헤드기어,1,0,50,10,20,0,○,All,
18595,Horn of Ancient,상단헤드기어,8,1,50,20,40,0,○,전직업,"autobonus ""{ bonus bBaseAtk,100; }"",5,10000,0,""{ specialeffect2 EF_POTION_BERSER"
5128,Goibne's Helm,상단헤드기어,5,0,54,50,30000,0,○,All,"VIT+3, MDEF+3"
5007,Grand Circlet,상단헤드기어,3,0,55,20,20,0,○,All,"STR+1, INT+1, LUK+1, MDEF+4"
5031,Mine Hat,상단헤드기어,4,0,55,150,20,0,○,"복사, 알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 몽크, 프리스트, 로그, 소드맨, 도둑",DEX+2
5111,Galapago Cap,상단헤드기어,2,0,55,50,20,0,○,전직업,"bonus2 bAddMonsterDropItem,605,100;
"
5002,Jewel Crown,상단헤드기어,4,0,60,60,20,0,○,"알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 로그, 소드맨, 도둑","INT+2, LUK+1, MDEF+3"
5173,Magistrate Hat,상단헤드기어,3,1,60,40,30000,0,○,전직업,AGI+1
5174,Ayam,상단헤드기어,3,1,60,40,30000,0,○,전직업,INT+1
5340,Defolty Doll Hat,상단헤드기어,0,1,60,50,0,0,×,전직업,STR+2
5341,Glaris Doll Hat,상단헤드기어,0,1,60,50,0,0,×,전직업,INT+2
5342,Sorin Doll Hat,상단헤드기어,0,1,60,50,0,0,×,전직업,DEX+2
5343,Telling Doll Hat,상단헤드기어,0,1,60,50,0,0,×,전직업,AGI+2
5344,Bennit Doll Hat,상단헤드기어,0,1,60,50,0,0,×,전직업,"VIT+2, ASPD+5%"
5345,W Doll Hat,상단헤드기어,0,1,60,50,0,0,×,전직업,LUK+2
5359,Ship Captain Hat,상단헤드기어,3,1,60,30,20,0,○,전직업,"DEX+1, MaxHP+100"
5364,Evil Snake Lord Hat,상단헤드기어,2,1,60,50,20,0,○,전직업,"STR+1, AGI+2, INT+1"
5460,Evolved Dragon Skull Hat,상단헤드기어,7,0,60,100,20,0,○,전직업,"bonus bAllStats, 2;
bonus bMaxHPrate, 3;
"
5526,Tanigumi Girl Doll,상단헤드기어,4,0,60,30,20,0,×,전직업,"AGI+2, FLEE+3"
5127,Morrigane's Helm,상단헤드기어,4,0,61,50,30000,0,○,All,LUK+2
5038,Deviruchi Hat,상단헤드기어,2,0,64,80,20,0,○,All,"STR+1, INT+1"
5227,Red Deviruchi Hat,상단헤드기어,2,0,64,80,20,0,○,All,"STR+1, INT+1"
5228,Gray Deviruchi Hat,상단헤드기어,2,0,64,80,20,0,○,All,"STR+1, INT+1"
5229,Brown Deviruchi Hat,상단헤드기어,2,0,64,80,20,0,○,All,"STR+1, INT+1"
5122,Magni's Cap,상단헤드기어,5,0,65,100,30000,0,○,All,STR+2
5123,Ulle's Cap,상단헤드기어,3,1,65,50,30000,0,○,All,"AGI+1, DEX+2"
5124,Fricca's Circlet,상단헤드기어,3,0,65,30,30000,0,○,All,"INT+2, MDEF+10, MaxSP+50"
5017,Bone Helm,상단헤드기어,7,0,70,80,20,0,○,"알케미스트, 블랙스미스, 크루세이더, 기사, 상인, 소드맨","bonus2 bSubEle,Ele_Dark,-15;
"
5066,Succubus Horn,상단헤드기어,4,0,70,80,20,0,○,All,"INT+1, MDEF+10"
5072,Incubus Horn,상단헤드기어,4,0,70,80,20,0,○,All,"AGI+1, MDEF+10"
5162,Bone Helm,상단헤드기어,7,1,70,80,20,0,○,"알케미스트, 블랙스미스, 크루세이더, 기사, 상인, 소드맨","bonus2 bSubEle,Ele_Dark,-15;
"
5286,Pecopeco Hairband,상단헤드기어,3,0,70,0,20,0,×,전직업,ASPD+-10%
5363,Helm Of Abyss,상단헤드기어,2,1,70,100,20,0,○,"알케미스트, 어쌔신, 블랙스미스, 크루세이더, 기사, 상인, 로그, 소드맨, 도둑","bonus2 bSubRace,RC_DemiHuman,-10;
bonus2 bSubRace,RC_Player_Human,-10;
bonus2 bS"
5442,Necktie,상단헤드기어,3,1,70,10,20,0,○,전직업,"VIT+1, HIT+-5"
5443,Statue Of Baby Angel,상단헤드기어,3,1,70,60,20,0,○,전직업,MDEF+2
5447,Frog Hat,상단헤드기어,3,0,70,50,20,0,○,전직업,MDEF+1
5490,Anubis Helm,상단헤드기어,3,0,70,0,20,0,×,전직업,MDEF+5
5512,Aquarius Diadem,상단헤드기어,6,0,70,30,20,0,○,전직업,"STR+2, FLEE+10"
5513,Aquarius Crown,상단헤드기어,6,0,70,30,20,0,○,전직업,"STR+2, FLEE+10"
5514,Pisces Diadem,상단헤드기어,6,0,70,30,20,0,○,전직업,"INT+2, MDEF+5"
5515,Pisces Crown,상단헤드기어,6,0,70,30,20,0,○,전직업,"INT+2, MDEF+5"
5545,Aries Diadem,상단헤드기어,3,0,70,40,20,0,○,전직업,"VIT+2, DEF+1"
5546,Aries Crown,상단헤드기어,3,0,70,40,20,0,○,전직업,"VIT+2, DEF+1"
5549,Taurus Diadem,상단헤드기어,3,0,70,30,20,0,○,전직업,DEX+2
5550,Taurus Crown,상단헤드기어,3,0,70,30,20,0,○,전직업,DEX+2
5569,Gemini Diadem,상단헤드기어,4,0,70,30,20,0,○,전직업,"AGI+2, MDEF+7"
5570,Gemini Crown,상단헤드기어,4,0,70,30,20,0,○,전직업,"AGI+2, MATK+15, DEF+1, MDEF+5, FLEE+10"
5581,Cancer Diadem,상단헤드기어,3,0,70,30,20,0,○,전직업,"INT+2, MDEF+1"
5582,Cancer Crown,상단헤드기어,3,0,70,30,20,0,○,전직업,"STR+2, FLEE+10"
5653,Darkness Helm,상단헤드기어,3,1,70,50,20,0,○,전직업,
5671,Drooping Morocc Minion,상단헤드기어,0,1,70,30,20,0,×,전직업,
5805,Victorious Coronet,상단헤드기어,1,0,70,15,0,0,×,전직업,"bonus bMaxHPrate,15;
bonus bSPrecovRate,5;
"
18596,Sprout Hat,상단헤드기어,4,0,70,20,20,0,○,전직업,"skill ""WZ_HEAVENDRIVE"",3;
"
5025,Helm of Angel,상단헤드기어,5,0,74,160,20,0,○,"알케미스트, 어쌔신, BardDancer, 블랙스미스, 크루세이더, 헌터, 기사, 몽크, 프리스트, 로그, 세이지, SoulLinker, StarGladiator, 위저드","AGI+1, LUK+1, MDEF+3"
5081,Crown of Mistress,상단헤드기어,0,0,75,10,20,0,○,All,"INT+2, MaxSP+100"
5100,Sales Banner,상단헤드기어,0,0,75,80,20,0,○,전직업,"STR+1, AGI+1, LUK+1"
5495,Power Of Thor,상단헤드기어,6,1,75,10,20,0,○,전직업,"INT+1, DEX+1, MDEF+3, FLEE+5"
5560,Bullock Helm,상단헤드기어,3,0,75,300,20,0,○,전직업,MaxHP+100
5405,Filir Hat,상단헤드기어,0,0,80,20,10,0,×,전직업,"bonus bShortWeaponDamageReturn, 1;
"
5533,Emperor Wreath,상단헤드기어,3,1,80,80,20,0,○,전직업,전스탯+1
5398,Bone Head,상단헤드기어,5,1,85,120,20,0,○,"알케미스트, 블랙스미스, 크루세이더, 기사, 상인, 소드맨","STR+2, MDEF+5"
5399,Mandragora Cap,상단헤드기어,1,1,85,30,20,0,×,"알케미스트, 어쌔신, BardDancer, 블랙스미스, 크루세이더, 헌터, 기사, 몽크, 프리스트, 로그, 세이지, SoulLinker, StarGladiator, 위저드",VIT+3
2201,Sunglasses,중단헤드기어,0,0,0,10,5000,0,×,전직업,"bonus2 bResEff,Eff_Blind,500;
"
2202,Sunglasses,중단헤드기어,0,1,0,10,5000,0,×,전직업,"bonus2 bResEff,Eff_Blind,500;
"
2203,Glasses,중단헤드기어,0,0,0,10,4000,0,×,전직업,
2204,Glasses,중단헤드기어,0,1,0,10,4000,0,×,전직업,
2205,Diver Goggles,중단헤드기어,0,0,0,10,3500,0,×,전직업,
2212,Eye Patch,중단헤드기어,0,0,0,10,1000,0,×,전직업,
2239,Monocle,중단헤드기어,0,0,0,10,10000,0,×,전직업,
2242,Purple Glasses,중단헤드기어,1,0,0,10,24000,0,×,전직업,"bonus2 bResEff,Eff_Blind,1000;
"
2243,Geek Glasses,중단헤드기어,1,0,0,10,20000,0,×,전직업,"bonus2 bResEff,Eff_Blind,1500;
"
2260,Mini Glasses,중단헤드기어,1,0,0,10,28000,0,×,All,
2263,Zorro Masque,중단헤드기어,0,0,0,10,20,0,×,All,
2276,Angled Glasses,중단헤드기어,1,0,0,10,20,0,×,전직업,
2291,Masquerade,중단헤드기어,0,0,0,10,20,0,×,All,"bonus2 bAddRace,RC_DemiHuman,3;
bonus2 bAddRace,RC_Player_Human,3;
"
2295,Blinker,중단헤드기어,0,0,0,10,1500,0,×,All,"bonus2 bResEff,Eff_Blind,10000;
"
5006,Machoman's Glasses,중단헤드기어,1,0,0,10,36000,0,×,All,
5040,Blush,중단헤드기어,0,0,0,10,20,0,×,전직업,
5101,Takius's Blindfold,중단헤드기어,0,0,0,10,20,0,×,전직업,
5102,Blank Eyes,중단헤드기어,0,0,0,10,20,0,×,전직업,
5104,Dark Blinder,중단헤드기어,0,0,0,10,20,0,×,All,"bonus2 bResEff,Eff_Blind,10000;
bonus2 bResEff,Eff_Stun,200;
"
5154,Father's Sunglasses,중단헤드기어,3,0,0,10,20,0,×,전직업,
5175,Censor Bar,중단헤드기어,0,0,0,10,30000,0,×,전직업,"MDEF+1, HIT+-5"
5244,Elven Blindfold,중단헤드기어,1,0,0,20,20,0,×,전직업,"bonus2 bResEff,Eff_Blind,10000;
"
5245,Elven Sunglasses,중단헤드기어,1,0,0,20,20,0,×,전직업,"bonus2 bResEff,Eff_Blind,500;
"
5248,Robotic Blindfold,중단헤드기어,1,0,0,20,20,0,×,전직업,"bonus2 bResEff,Eff_Blind,10000;
"
5249,Human Blindfold,중단헤드기어,1,0,0,20,20,0,×,전직업,"bonus2 bResEff,Eff_Blind,10000;
"
5250,Robotic Ears,중단헤드기어,0,0,0,1,20,0,×,전직업,
5251,Round Ears,중단헤드기어,0,0,0,1,20,0,×,전직업,
5288,Red Glasses,중단헤드기어,1,0,0,0,20,0,×,전직업,INT+1
5326,Masquerade C,중단헤드기어,1,0,0,0,1,0,×,전직업,"bonus2 bAddRace,RC_DemiHuman,7;
bonus2 bAddRace,RC_Player_Human,7;
"
5328,Evil Wing Ears C,중단헤드기어,2,0,0,0,1,0,×,전직업,STR+1
