ID,AegisName,이름(영),MVP,레벨,HP,BaseEXP,JobEXP,ATK(min),ATK(max),DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,크기,종족,속성,속성레벨,사거리,공격딜레이,AI
1600,G_HEATER,Heater,,68,11020,0,0,683,1008,40,42,69,47,25,5,71,100,중형,동물,불,2,2,1452,21
1617,WASTE_STOVE,Old Stove,,68,15895,4412,1135,692,1081,23,10,20,69,55,5,59,77,대형,무형,무속성,1,1,1152,4
1624,G_WASTE_STOVE,Old Stove,,68,15895,0,0,500,889,23,10,20,69,55,5,79,77,대형,무형,무속성,1,1,1152,4
2074,CURUPIRA,Curupira,,68,8669,1209,850,409,444,42,12,32,23,38,20,45,10,중형,인간형,땅,1,1,528,7
1159,PHREEONI,Phreeoni,★MVP,69,188000,32175,16445,880,1530,10,20,0,85,78,35,130,60,대형,동물,무속성,3,1,1020,21
1372,GOAT,Goat,,69,11077,3357,2015,457,608,44,25,0,58,66,62,67,43,중형,동물,불,3,1,1380,3
1401,SHINOBI,Shinobi,,69,12700,4970,3010,460,1410,34,21,85,85,25,25,100,100,중형,인간형,어둠,3,2,1003,21
1560,G_SHINOBI,Shinobi,,69,12700,0,0,460,1410,34,21,85,85,25,25,100,100,중형,인간형,어둠,3,2,1003,21
1618,UNGOLIANT,Ungoliant,,69,29140,8211,142,1290,2280,25,25,33,52,57,25,119,43,대형,곤충,독,2,1,420,21
1717,FERUS_,Ferus,,69,21182,6750,2230,930,1170,14,38,0,66,77,60,79,35,대형,드래곤,땅,2,2,108,09
1737,ALIZA,Aliza,,69,19000,6583,3400,750,1100,8,5,74,74,52,35,110,140,중형,인간형,무속성,3,1,1440,17
1746,G_ALIZA,Aliza,,69,15000,0,0,750,1100,8,5,74,74,52,35,110,140,중형,인간형,무속성,3,1,1440,4
1753,FRUS,Frus,,69,83422,20620,10,1110,1780,20,15,0,69,60,50,76,52,중형,악마,어둠,3,2,480,20
1760,G_FERUS_,Ferus,,69,21182,0,0,930,1170,24,38,0,66,77,60,79,35,대형,드래곤,땅,2,2,108,4
1762,G_FRUS,Frus,,69,53422,0,0,1110,1780,20,15,0,69,60,50,76,52,중형,악마,어둠,3,2,480,4
1770,ECHIO,Echio,,69,34900,13560,4300,750,1800,33,11,74,74,52,35,59,56,중형,인간형,무속성,4,1,768,20
1787,G_ECHIO,Echio,,69,36900,0,0,750,1500,33,11,74,74,52,35,59,56,중형,인간형,무속성,2,1,768,20
1112,DRAKE,Drake,★MVP,70,326666,28600,22880,1800,2100,20,35,85,80,49,75,79,50,중형,언데드,불사,1,1,620,21
1283,CHIMERA,Chimera,,70,32600,4950,3000,1200,1320,30,10,0,72,110,88,75,85,대형,동물,불,3,1,772,21
1316,SOLIDER,Solider,,70,12099,4458,1951,797,979,57,43,69,35,85,5,74,100,중형,동물,땅,2,2,1452,17
1376,HARPY,Harpy,,70,16599,3562,2133,926,1231,42,44,0,112,72,67,74,76,중형,악마,바람,3,1,972,4
1456,G_CHIMERA,Chimera,,70,32600,0,0,1200,1320,30,10,0,72,110,88,75,85,대형,동물,불,3,1,772,4
1583,TAO_GUNKA,Tao Gunka,★MVP,70,193000,59175,10445,1450,1770,20,20,0,85,78,35,140,60,대형,악마,무속성,3,2,1020,21
1602,G_SOLIDER,Solider,,70,12099,0,0,797,979,57,43,69,35,85,5,74,100,중형,동물,땅,2,2,1452,21
1691,G_KRABEN,Kraben,,70,10880,0,0,125,765,5,42,50,155,0,66,112,60,중형,무형,유령,2,1,1152,4
1714,FERUS,Ferus,,70,29218,8093,3952,1056,1496,14,45,0,78,45,72,81,73,대형,드래곤,불,2,2,108,09
1752,SKOGUL,Skogul,,70,87544,27620,10,1110,1930,20,15,0,69,70,50,67,52,중형,악마,어둠,3,2,720,20
1758,G_FERUS,Ferus,,70,29218,0,0,1056,1496,34,45,0,78,45,72,81,73,대형,드래곤,불,2,2,108,4
1761,G_SKOGUL,Skogul,,70,57544,0,0,1110,1930,20,15,0,69,70,50,67,52,중형,악마,어둠,3,2,720,4
1975,BEHOLDER_MASTER,Beholder master,,70,24150,9000,11400,1723,2300,17,30,60,62,25,89,85,32,중형,무형,바람,2,6,336,20
2073,TOUCAN,Toucan,,70,10555,1002,1552,478,513,12,12,54,14,40,35,44,10,중형,동물,바람,2,1,960,3
1201,RYBIO,Rybio,,71,9572,6317,3520,686,912,45,37,0,97,75,74,77,90,대형,악마,무속성,2,1,1790,13
1204,TIRFING,Ogretooth,,71,29900,5412,4235,950,1146,30,35,58,87,55,35,132,65,중형,무형,어둠,3,1,816,21
1315,ASSULTER,Assaulter,,71,11170,4854,2654,764,1499,35,28,85,74,10,35,100,100,중형,인간형,바람,2,2,1000,21
1483,G_RYBIO,Rybio,,71,9572,0,0,686,912,45,37,0,97,75,74,77,90,대형,악마,무속성,2,1,1790,4
1486,G_TIRFING,Ogretooth,,71,29900,0,0,950,1146,30,35,58,87,55,35,132,65,중형,무형,어둠,3,1,816,4
1492,INCANTATION_SAMURAI,Samurai Specter,★MVP,71,218652,33095,18214,2219,3169,10,51,91,85,30,85,150,60,대형,인간형,어둠,3,3,874,21
1505,LOLI_RURI,Loli Ruri,,71,23470,6641,4314,1476,2317,39,44,0,66,54,74,81,43,대형,악마,어둠,4,2,747,4
1542,G_INCANTATION_SAMURA,Incantation Samurai,,71,218652,0,0,1219,2169,10,51,91,85,78,85,150,60,대형,인간형,어둠,3,3,874,21
1622,TEDDY_BEAR,Teddy Bear,,71,8109,5891,3455,621,1432,19,32,5,155,32,41,121,26,소형,무형,무속성,3,1,512,20
1866,HELL_POODLE,Hell Poodle,,71,9000,4000,3000,400,600,35,20,5,26,14,5,39,10,소형,악마,어둠,1,1,824,21
1892,G_LOLI_RURI,Lolo Ruri,,71,23470,0,0,1476,2317,39,44,0,66,54,74,81,43,대형,악마,어둠,4,2,747,4
2072,JAGUAR,Jaguar,,71,12590,1820,1012,538,580,44,15,69,30,45,5,59,5,중형,동물,땅,2,1,576,17
1046,DOPPELGANGER,Doppelganger,★MVP,72,249000,51480,10725,1340,1590,60,35,88,90,30,35,125,65,중형,악마,어둠,3,1,480,21
1259,GRYPHON,Gryphon,,72,27800,5896,4400,880,1260,35,35,68,95,78,65,115,75,대형,동물,바람,4,1,704,21
1319,FREEZER,Freezer,,72,8636,3665,2197,671,983,55,43,69,41,59,5,67,100,중형,동물,물,2,2,1452,21
1447,G_GRYPHON,Gryphon,,72,27800,0,0,880,1260,35,35,68,95,78,65,115,75,대형,동물,바람,4,1,704,4
1507,BLOODY_MURDERER,Bloody Murderer,,72,27521,9742,3559,864,1081,37,41,0,30,90,15,52,12,대형,인간형,어둠,3,2,914,4
1518,BACSOJIN,White Lady,,72,56380,5590,1659,560,1446,10,15,38,65,34,80,102,35,대형,인간형,물,2,2,576,21
1594,G_FREEZER,Freezer,,72,8636,0,0,671,983,55,43,69,41,59,5,67,100,중형,동물,물,2,2,1452,21
1676,VENATU_1,Venatu,,72,8900,4000,2000,800,1400,30,20,5,26,24,5,82,30,중형,무형,무속성,2,2,504,4
1681,GEMINI,Gemini-S58,,72,57870,22024,9442,2150,3030,60,45,88,75,70,77,105,55,중형,무형,물,1,3,1872,4
1731,G_DOPPELGANGER,Doppelganger,,72,12000000,3000000,2000000,5000,10000,99,99,88,180,70,75,180,65,대형,천사,유령,2,1,480,21
1823,EVENT_FREEZER,Freezer,,72,8636,0,0,671,983,55,43,69,41,59,5,67,100,중형,동물,물,2,2,1452,21
1887,FREEZER_R,Freezer,,72,8636,0,0,671,983,55,43,69,41,59,5,67,100,중형,동물,물,2,2,1452,21
1966,M_DOPPELGANGER,Doppelganger,,72,7800,0,0,200,250,30,20,0,38,30,35,65,65,중형,악마,어둠,3,1,300,
1976,COBALT_MINERAL,Cobalt Mineral,,72,29665,12332,10379,1446,2979,40,30,60,77,35,57,77,32,중형,무형,무속성,2,1,648,20
1202,PHENDARK,Phendark,,73,22729,6826,3443,794,1056,52,36,0,62,120,65,76,66,대형,인간형,무속성,2,2,1744,13
1252,GARM,Hatii,★MVP,73,197000,50050,20020,1700,1900,40,45,85,126,82,65,95,60,대형,동물,물,4,3,608,21
1290,SKELETON_GENERAL,Skeleton General,,73,17402,8170,3370,910,1089,25,25,90,25,40,20,77,25,중형,언데드,불사,1,1,2276,21
1418,DARK_SNAKE_LORD,Evil Snake Lord,★MVP,73,254993,34288,17950,2433,4210,25,55,70,83,30,80,164,88,대형,동물,유령,3,3,588,21
1484,G_PHENDARK,Phendark,,73,22729,0,0,794,1056,52,36,0,62,120,65,76,66,대형,인간형,무속성,2,2,1744,4
1529,G_DARK_SNAKE_LORD,Evil Snake Lord,,73,254993,0,0,1433,2210,25,55,70,83,62,80,164,88,대형,동물,유령,3,3,588,21
1769,AGAV,Agav,,73,29620,9780,6622,103,1109,15,35,0,32,27,132,69,15,중형,인간형,무속성,4,1,768,20
1786,G_AGAV,Agav,,73,25620,0,0,103,909,15,35,0,32,27,132,69,15,중형,인간형,무속성,2,1,768,20
1889,GARM_R,Marozka's Guard,,73,100000,1000,1000,900,2200,20,23,85,126,10,50,95,60,대형,동물,물,4,3,608,21
1977,HEAVY_METALING,Heavy Metaling,,73,28433,9320,8831,1350,1700,40,30,30,65,28,40,77,2,소형,무형,무속성,1,1,384,20
1059,MISTRESS,Mistress,★MVP,74,212000,39325,27170,880,1110,40,60,50,165,60,95,70,130,소형,곤충,바람,4,1,1148,21
1190,ORC_LORD,Orc Lord,★MVP,74,783000,62205,8580,3700,4150,40,5,85,82,30,70,110,85,대형,인간형,땅,4,1,1248,21
1208,WANDER_MAN,Wanderer,,74,8170,5786,4730,450,1170,5,5,0,192,38,45,127,85,중형,악마,바람,1,2,672,21
1285,ARCHER_GUARDIAN,Archer Guardian,,74,28634,1,1,1120,1600,35,60,95,80,80,90,165,55,대형,인간형,무속성,4,12,1200,12
1291,WRAITH_DEAD,Wraith Dead,,74,43021,10341,3618,1366,1626,25,30,5,99,55,75,115,45,대형,언데드,불사,4,2,1816,21
1490,G_WANDER_MAN,Wanderer,,74,8170,0,0,450,1170,5,5,0,192,38,45,127,85,중형,악마,바람,1,2,672,4
1566,G_WRAITH_DEAD,Wraith Dead,,74,43021,0,0,1366,1626,25,30,5,99,55,75,115,45,대형,언데드,불사,4,2,1816,21
1098,ANUBIS,Anubis,,75,38000,28000,22000,530,1697,25,31,5,65,10,82,77,33,대형,인간형,불사,2,1,1250,21
1295,OWL_BARON,Owl Baron,,75,60746,10967,4811,1252,1610,65,25,25,25,80,95,95,55,대형,악마,무속성,3,2,1345,21
1320,OWL_DUKE,Owl Duke,,75,26623,7217,3474,715,910,27,49,15,45,40,75,79,88,대형,악마,무속성,3,1,1345,21
1374,INCUBUS,Incubus,,75,17281,5254,4212,1408,1873,58,46,0,97,95,103,89,87,중형,악마,어둠,3,2,850,21
1390,VIOLY,Violy,,75,18257,6353,3529,738,982,37,36,0,93,54,58,101,83,중형,인간형,무속성,2,10,1356,5
1580,G_INCUBUS,Incubus,,75,17281,0,0,1408,1873,58,46,0,97,95,103,89,87,중형,악마,어둠,3,2,850,21
1679,VENATU_4,Venatu,,75,12300,4000,2000,800,1400,30,20,5,26,24,5,100,30,중형,무형,물,2,2,504,4
1735,ALICEL,Alicel,,75,37520,8890,5420,1800,2770,30,30,50,58,50,51,92,40,중형,악마,무속성,3,2,1080,13
1736,ALIOT,Aliot,,75,48290,13020,4006,950,2470,35,15,50,32,87,12,68,19,중형,악마,무속성,3,2,1296,13
1739,G_ALICEL,Alicel,,75,37520,0,0,1600,2570,30,30,50,60,50,51,92,40,중형,악마,무속성,3,2,1080,13
1740,G_ALIOT,Aliot,,75,43290,0,0,950,2070,35,15,50,32,87,12,68,19,중형,악마,무속성,3,2,1296,13
1865,RAGGED_ZOMBIE,Ragged Zombie,,75,25000,8500,5500,1200,1500,25,35,0,77,25,10,101,50,중형,언데드,불사,3,9,1960,26
1988,NEPENTHES,Nepenthes,,75,10350,5175,2587,415,565,25,10,75,20,30,5,65,5,중형,식물,독,2,7,500,10
2070,PIRANHA,Piranha,,75,15882,3877,2023,549,590,7,12,69,45,30,30,66,35,대형,어류,물,3,1,768,4
2082,G_PIRANHA,Piranha,,75,15882,0,0,549,590,7,12,69,45,30,30,66,35,대형,어류,물,3,1,768,20
1203,MYSTELTAINN,Mysteltainn,,76,33350,6457,5159,1160,1440,30,30,77,139,80,35,159,65,대형,무형,어둠,4,2,1152,21
1307,CAT_O_NINE_TAIL,Cat o' Nine Tails,,76,64512,10869,4283,1112,1275,61,55,55,75,55,82,86,120,중형,악마,불,3,1,1276,21
1485,G_MYSTELTAINN,Mysteltainn,,76,33350,0,0,1160,1440,30,30,77,139,80,35,159,65,대형,무형,어둠,4,2,1152,4
1716,ACIDUS_,Acidus,,76,39111,14392,4203,1180,2000,21,47,0,78,31,93,88,52,대형,드래곤,바람,2,2,168,09
1759,G_ACIDUS_,Acidus,,76,39111,0,0,1180,2000,31,47,0,78,31,93,88,52,대형,드래곤,바람,2,2,168,4
1837,IMP,Fire Imp,,76,46430,25200,11077,1059,1509,27,50,37,76,30,150,99,10,소형,악마,불,3,1,824,26
1087,ORK_HERO,Orc Hero,★MVP,77,585700,58630,32890,2257,2542,40,45,0,91,30,70,105,90,대형,인간형,땅,2,1,1678,21
1251,KNIGHT_OF_WINDSTORM,Stormy Knight,★MVP,77,240000,64350,21450,1425,1585,35,60,75,185,83,55,130,79,대형,무형,바람,4,2,468,21
1302,DARK_ILLUSION,Dark Illusion,,77,103631,11163,4181,1300,1983,64,70,5,100,40,100,97,40,대형,악마,불사,4,2,1024,21
1366,LAVA_GOLEM,Lava Golem,,77,24324,6470,3879,1541,2049,65,50,0,57,115,70,76,68,대형,무형,불,4,1,2190,09
1549,G_LAVA_GOLEM,Lava Golem,,77,24324,0,0,1541,2049,65,50,0,57,115,70,76,68,대형,무형,불,4,1,2190,09
1605,G_DARK_ILLUSION,Dark Illusion,,77,103631,0,0,1300,1983,64,70,5,100,40,100,97,40,대형,악마,불사,4,2,1024,21
1669,DIMIK,Dimik,,77,10000,0,0,1040,1880,45,28,15,35,40,15,120,42,중형,무형,무속성,2,5,576,4
1675,VENATU,Venatu,,77,8000,0,0,1200,1800,35,20,5,26,24,5,75,40,중형,무형,불,2,2,504,4
1703,SOLACE,Lady Solace,,77,25252,21000,25110,1392,1462,21,67,12,76,29,145,99,100,중형,천사,성,3,2,576,20
1864,ZOMBIE_SLAUGHTER,Zombie Slaughter,,77,43000,12000,8500,1055,1655,35,45,0,30,50,0,75,35,중형,언데드,불사,3,1,676,21
1038,OSIRIS,Osiris,★MVP,78,415400,71500,28600,780,2880,10,25,0,75,30,37,86,40,중형,언데드,불사,4,1,1072,21
1379,NIGHTMARE_TERROR,Nightmare Terror,,78,22605,6683,4359,757,1007,37,37,0,76,55,60,76,54,대형,악마,어둠,3,1,1216,4
1554,G_NIGHTMARE_TERROR,Nightmare Terror,,78,22605,0,0,757,1007,37,37,0,76,55,60,76,54,대형,악마,어둠,3,1,1216,4
1678,VENATU_3,Venatu,,78,9500,4500,2000,800,1400,30,20,5,26,68,5,95,30,중형,무형,땅,2,2,504,4
1148,MEDUSA,Medusa,,79,16408,6876,4697,827,1100,28,18,0,74,50,57,77,69,중형,악마,무속성,2,1,1720,21
1198,DARK_PRIEST,Dark Priest,,79,101992,12192,5152,1238,2037,56,70,5,91,41,101,103,42,중형,악마,불사,4,2,864,13
1219,KNIGHT_OF_ABYSS,Abysmal Knight,,79,36140,8469,6268,1600,2150,55,50,66,68,64,25,135,50,대형,인간형,어둠,4,1,1500,21
1658,B_YGNIZEM,Egnigem Cenia,★MVP,79,214200,258760,86000,3890,5690,48,25,82,60,45,31,110,40,중형,인간형,불,2,1,1008,21
1668,ARCHDAM,Archdam,,79,25000,8000,5000,1000,2000,15,15,65,65,35,75,75,15,대형,인간형,무속성,3,3,580,21
1670,DIMIK_1,Dimik,,79,16000,6400,3500,1140,1980,45,28,15,88,20,20,120,40,중형,무형,바람,2,7,576,4
1702,RETRIBUTION,Baroness of Retribution,,79,46666,28332,33120,2022,2288,35,35,30,142,66,72,133,39,중형,천사,어둠,3,2,360,20
1749,G_MEDUSA,Medusa,,79,22408,0,0,827,1100,48,38,0,74,50,57,77,69,중형,악마,무속성,2,1,1720,4
1893,G_KNIGHT_OF_ABYSS,Abysmal Knight,,79,36140,0,0,1600,2150,55,50,66,68,64,25,135,50,대형,인간형,어둠,4,1,1500,21
1967,M_YGNIZEM,Egnigem Cenia,,79,7800,0,0,200,250,30,20,0,38,30,35,65,65,중형,인간형,불,2,1,300,
2069,IARA,Iara,,79,18952,5517,1500,614,713,0,76,69,14,41,60,69,20,중형,어류,물,3,1,384,17
1272,DARK_LORD,Dark Lord,★MVP,80,720000,65780,45045,2800,3320,30,70,0,120,30,118,99,60,대형,악마,불사,4,2,868,21
1672,DIMIK_3,Dimik,,80,19000,5900,2800,1240,2080,68,28,15,30,78,20,120,30,중형,무형,땅,2,5,576,4
1677,VENATU_2,Venatu,,80,9000,4000,2000,900,1500,30,20,5,82,32,5,105,30,중형,무형,바람,2,2,504,4
1701,SHELTER,Mistress of Shelter,,80,38000,29010,25110,1871,1971,22,63,12,67,34,167,157,120,중형,천사,성,3,2,432,20
1713,ACIDUS,Acidus,,80,51112,28043,8023,1289,2109,29,69,0,71,55,135,103,69,대형,드래곤,성,2,2,168,09
1757,G_ACIDUS,Acidus,,80,51112,0,0,1289,2109,39,69,0,71,55,135,103,69,대형,드래곤,성,2,2,168,4
1814,EVENT_MOON,Moonlight Flower,,80,30000,30000,30000,500,800,50,50,0,35,45,112,69,93,중형,동물,불,3,1,1276,21
1830,BOW_GUARDIAN,Bow Master,,80,80404,50149,23006,1840,2520,40,62,95,80,33,90,165,55,대형,인간형,무속성,4,12,76,26
1871,FALLINGBISHOP,Fallen Bishop Hibram,★MVP,80,3333333,1111111,1111111,3220,5040,50,0,0,80,15,126,120,20,중형,악마,어둠,2,1,432,21
1875,TRISTAN_3RD,Dead King,,80,43000,1,1,1366,1626,25,30,5,10,10,69,70,0,중형,언데드,불사,4,2,1816,21
1932,GARDEN_KEEPER,Garden Keeper,,80,100,0,0,1,2,100,99,0,0,0,0,0,0,소형,무형,땅,2,1,768,1
1950,B_B_GUARDIAN,Camp Guardian,,80,241212,0,0,1840,2520,40,62,95,80,5,90,165,55,대형,인간형,무속성,4,12,76,5
1995,PINGUICULA,Pinguicula,,80,13680,6840,3420,600,720,25,5,102,23,30,10,86,2,중형,식물,땅,3,1,700,13
1999,CENTIPEDE_LARVA,Centipede Larva,,80,12000,3600,4800,948,1115,20,20,80,33,15,3,75,10,소형,곤충,독,1,2,1000,21
2031,DANDELION_H,Dandelion,,80,120000,0,0,305,610,0,10,0,19,32,0,63,20,중형,인간형,어둠,2,1,1772,21
2071,HEADLESS_MULE,Headless Mule,,80,20065,6666,4111,903,960,33,44,68,51,50,35,67,20,대형,악마,불,3,1,1216,4
1039,BAPHOMET,Baphomet,★MVP,81,668000,107250,37895,3220,4040,35,45,0,152,30,85,120,95,대형,악마,어둠,3,2,768,21
1147,MAYA,Maya,★MVP,81,169000,42900,17875,1800,2070,60,25,95,97,76,95,82,105,대형,곤충,땅,4,1,864,21
1289,MAYA_PUPLE,Maya Purple,,81,55479,10496,3893,1447,2000,68,48,95,90,80,95,90,119,대형,곤충,땅,4,2,1024,21
1700,OBSERVATION,Dame of Sentinel,,81,65111,39872,33120,1666,2609,55,55,30,74,56,126,145,114,중형,천사,무속성,4,2,432,20
1754,SKEGGIOLD,Skeggiold,,81,295200,91100,10,1400,2020,12,24,80,100,50,72,90,50,소형,천사,성,2,1,672,21
1763,G_SKEGGIOLD,Skeggiold,,81,100200,0,0,1400,3410,12,24,80,100,50,72,90,50,소형,천사,성,2,1,672,4
1867,BANSHEE,Banshee,,81,35111,17000,12000,1666,2609,30,55,30,74,0,120,75,0,중형,악마,어둠,2,1,576,21
1868,G_BANSHEE,Banshee,,81,35111,0,0,1666,2609,30,55,30,74,0,120,120,0,중형,악마,어둠,2,1,576,21
1897,EVENT_BAPHOMET_,Baphomet,,81,668000,0,0,3220,4040,35,45,0,152,30,85,120,95,대형,악마,어둠,3,2,768,21
1933,GARDEN_WATCHER,Garden Watcher,,81,300000,0,0,1666,2609,55,55,30,74,56,126,145,114,중형,천사,무속성,4,1,432,21
1268,BLOODY_KNIGHT,Bloody Knight,,82,57870,10120,6820,2150,3030,60,50,88,75,70,77,125,55,대형,무형,어둠,4,3,828,21
1569,G_BLOODY_KNIGHT,Bloody Knight,,82,57870,0,0,2150,3030,60,50,88,75,70,77,125,55,대형,무형,어둠,4,3,828,21
1638,SHECIL,Cecil Damon,,82,58900,100000,118260,1226,1854,25,15,0,145,27,32,134,80,중형,인간형,바람,3,14,76,09
1673,DIMIK_4,Dimik,,82,13900,5800,4500,1840,2840,45,28,15,20,20,10,120,30,중형,무형,불,2,5,576,4
1723,A_SHECIL,Cecil Damon,,82,30000,0,0,600,900,25,15,0,145,27,32,134,80,중형,인간형,바람,3,14,1008,21
1785,ATROCE,Atroce,★MVP,82,1008420,295550,118895,2526,3646,25,25,100,87,30,49,89,72,대형,동물,어둠,3,2,576,21
1795,BLOODY_KNIGHT_,Bloody Knight,,82,800000,0,0,10000,30000,60,60,88,121,100,100,125,55,대형,천사,유령,1,3,828,21
1979,ZAKUDAM,Zakudam,,82,43699,27213,16300,2000,3227,30,30,65,65,35,75,80,15,대형,인간형,무속성,3,3,580,21
2008,WOOMAWANG,Woomawang,,82,4000000,100000,100000,8000,10000,40,40,60,110,200,250,166,66,대형,악마,유령,2,3,828,21
2009,WOOMAWANG_,Woomawang,,82,2000000,100000,100000,16000,20000,40,40,60,110,200,250,166,66,중형,악마,유령,2,1,414,21
2013,DRACO,Draco,,82,18300,6100,4100,410,710,10,5,0,23,30,34,62,2,중형,드래곤,땅,1,1,576,3
1636,HARWORD,Howard Alt-Eisen,,83,78690,100000,112540,1890,2390,59,10,90,62,99,35,98,66,중형,인간형,물,4,1,76,09
1706,THA_MAERO,Maero of Thanatos,,83,62000,56699,63880,2022,2288,29,72,100,176,30,200,122,29,중형,언데드,유령,4,2,160,21
1707,THA_DOLOR,Dolor of Thanatos,,83,59922,43200,51220,1392,2092,21,80,100,76,29,206,139,44,소형,언데드,유령,4,2,160,21
1711,G_THA_MAERO,Maero of Thanatos,,83,62000,10000,5000,2022,2288,29,72,100,176,30,200,122,29,중형,언데드,유령,4,2,160,20
1712,G_THA_DOLOR,Dolor of Thanatos,,83,59922,10000,5000,1392,2092,21,80,100,76,29,206,139,44,소형,언데드,유령,4,2,160,20
1755,SKEGGIOLD_,Skeggiold,,83,315200,99200,10,1600,2050,15,24,80,120,60,85,98,80,소형,천사,성,2,1,672,21
1764,G_SKEGGIOLD_,Skeggiold,,83,103000,0,0,1600,4110,15,24,80,120,60,85,98,80,소형,천사,성,2,1,672,4
2015,PINGUICULA_D,Dark Pinguicula,,83,8780,7740,5200,600,1450,15,5,0,23,22,12,89,2,중형,식물,독,2,1,1426,13
2016,AQUA_ELEMENTAL,Aqua Elemental,,83,33220,5430,15300,400,1600,8,12,0,23,19,87,77,2,대형,무형,물,4,1,504,09
1974,BANSHEE_MASTER,Banshee Master,,84,47222,30000,24000,2666,3609,20,40,30,74,0,180,105,0,중형,악마,어둠,2,2,676,20
1370,SUCCUBUS,Succubus,,85,16955,5357,4322,1268,1686,54,48,0,97,95,103,89,87,중형,악마,어둠,3,2,1306,21
1389,DRACULA,Dracula,★MVP,85,320096,120157,38870,1625,1890,45,76,0,95,90,87,85,100,대형,악마,어둠,4,3,1290,21
1530,G_DRACULA,Dracula,,85,320096,0,0,1625,1890,45,76,0,95,90,87,85,100,대형,악마,어둠,4,3,1290,21
1630,BACSOJIN_,White Lady,★MVP,85,253221,45250,16445,1868,6124,20,55,52,65,44,112,152,35,대형,인간형,바람,3,3,576,4
1689,G_BACSOJIN,White Lady,,85,253221,45250,16445,1868,6124,20,55,52,65,44,112,152,35,대형,인간형,바람,3,3,576,21
1833,KASA,Kasa,,85,80375,49000,38000,3030,3500,23,70,45,110,31,200,140,30,대형,무형,불,3,2,800,21
1835,G_KASA,Kasa,,85,80375,0,0,3030,3500,23,70,45,158,31,250,160,30,대형,무형,불,3,2,800,21
1885,GOPINICH,Gopinich,★MVP,85,299321,45250,16445,1868,6124,20,42,50,65,55,103,152,35,대형,동물,땅,3,3,1536,21
1890,GOPINICH_R,The Immortal Koshei,,85,299321,1000,1000,1868,6124,20,42,50,65,55,50,152,35,대형,동물,땅,3,3,1536,20
1980,KUBLIN,Kublin,★MVP,85,1176000,100000,100000,1180,1400,20,10,0,106,25,40,72,20,중형,인간형,땅,1,1,964,21
1982,I_ORC_ARCHER,Orc Sniper,,85,62000,1729,1787,1310,1390,10,5,0,44,25,20,125,20,중형,인간형,땅,1,9,1960,09
2020,RHYNCHO,Rhyncho,,85,18900,2040,6000,350,2300,5,19,0,56,12,35,89,10,중형,무형,물,3,1,576,13
2021,PHYLLA,Phylla,,85,23880,3040,6600,350,2550,8,22,0,59,15,25,99,10,중형,무형,물,3,10,360,5
1286,KNIGHT_GUARDIAN,Knight Guardian,,86,30214,1,1,1280,1560,55,30,110,40,140,65,125,65,대형,인간형,무속성,4,2,1200,12
1623,RSX_0806,RSX-0806,★MVP,86,560733,31010,32011,2740,5620,39,41,85,51,30,25,93,84,대형,무형,무속성,3,1,128,21
1829,SWORD_GUARDIAN,Sword Master,,86,152533,155013,122604,7590,9140,60,33,110,40,54,65,125,65,대형,인간형,무속성,4,2,140,21
1839,BYORGUE,Byorgue,,86,38133,19000,9500,1340,2590,20,13,25,80,12,30,70,10,중형,인간형,무속성,1,2,800,21
1899,SWORD_GUARDIAN_,Sword Guardian,,86,152533,0,0,7590,9140,60,33,110,40,54,65,125,65,대형,인간형,무속성,4,2,140,12
1949,B_S_GUARDIAN,Camp Guardian,,86,457599,0,0,7590,9140,60,33,110,40,5,65,125,65,대형,인간형,무속성,4,2,140,5
1978,HELL_APOCALIPS,Hell Apocalypse,,86,65433,46666,32000,5733,6073,62,23,0,48,30,98,110,85,대형,무형,무속성,3,2,1840,20
1635,EREMES,Eremes Guile,,87,60199,100000,99800,2020,2320,23,12,45,138,31,19,99,30,중형,악마,독,4,1,76,09
1983,I_ORC_SKELETON,Depraved Orc Spirit,,87,80087,4501,67,896,1159,14,30,0,31,41,93,67,30,중형,언데드,불사,1,1,2420,4
1511,AMON_RA,Amon Ra,★MVP,88,1214138,87264,35891,1647,2576,26,52,0,0,90,124,74,45,대형,인간형,땅,3,3,854,10
1626,G_DARK_PRIEST,Hellion Revenant,,88,286900,1,1,50,3150,25,50,0,80,50,99,130,99,중형,악마,불사,3,2,432,21
1674,MONEMUS,Monemus,,88,80000,0,0,2000,3000,54,25,0,0,90,24,144,45,대형,무형,불,3,5,1368,10
1705,THA_DESPERO,Despero of Thanatos,,88,86666,62001,51220,2182,3082,38,39,100,167,79,92,151,120,대형,언데드,유령,4,2,160,21
1710,G_THA_DESPERO,Despero of Thanatos,,88,86666,10000,5000,2182,3082,38,39,100,167,79,92,151,120,대형,언데드,유령,4,2,160,20
1870,NECROMANCER,Necromancer,,88,98000,45000,35000,3500,4000,0,40,0,50,0,190,166,10,중형,언데드,불사,4,1,1816,21
1981,I_HIGH_ORC,Safeguard Chief,,88,111111,3618,1639,428,533,15,5,55,46,55,35,82,40,대형,인간형,불,2,1,1500,21
1671,DIMIK_2,Dimik,,89,29000,8000,5000,1440,2280,45,28,15,40,30,30,150,70,중형,무형,물,2,5,576,4
1688,LADY_TANEE,Lady Tanee,★MVP,89,493000,64995,43222,450,2170,20,44,0,125,48,78,210,38,대형,식물,바람,3,14,576,10
